Loan ID,Customer ID,CarLoan Status,Car Loan Amount,Term,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
eb1d3835-6d4a-4ce4-a708-b44ad63b1940,f1fbca66-8724-4bf9-b6fe-fe89694dbf65,Fully Paid,223234,Short Term,744,2120723,11151.48,25.7,NA,7,0,145388,914892,0,0
c4615b4d-7076-4609-b39b-4d3c2e682457,ea0bcb71-02c8-4c59-960b-4a23123ddd7c,Charged Off,393140,Long Term,688,1358158,33161.46,15.5,NA,20,0,214624,319022,0,0
9d24e136-24c1-4f71-a0fc-183cc94071c6,9a3b4533-3b62-4f18-ba50-a0bf90e90c47,Fully Paid,391908,Long Term,667,774744,9167.69,11.5,NA,7,0,125286,217514,0,0
2f9e3329-94e2-4836-85a8-c8aa7fe6ef72,65ba681b-4ce0-4a5f-95d5-c24118d8cc21,Charged Off,773234,Long Term,6360,1621783,21353.53,17.8,71,16,0,392179,596728,0,0
556852b7-3275-4721-9d94-985a8d6e35bd,1a44e588-ba29-46f9-a50d-43b95e212f0f,Charged Off,544786,Long Term,,,51351.87,11.1,NA,14,0,447830,563024,0,0
f8394a6e-cb3b-4ada-91ee-45f5b6d8bb10,87717eea-73ab-44c2-ae15-5192f38554e7,Charged Off,338118,Short Term,740,798171,22614.75,20.4,NA,19,0,416784,1099296,0,0
49079d92-b009-4093-ac27-9ce68ddbc25e,f6d4e843-a524-4829-bdd1-53dadf0afd24,Charged Off,207592,Long Term,,,8641.96,31,30,15,0,309168,700546,0,0
be5dc9b9-a10d-4a84-9ee9-e90d5f8efe00,8d4c56a0-f18e-4905-8cc4-4b95ddb52154,Fully Paid,326810,Short Term,721,2069727,17937.52,23.9,NA,17,1,222775,636922,1,0
ce59d5d0-c8b1-4b3a-9c4e-40e0fe51d700,e92660a4-be0d-4a37-95dc-75173ca10864,Fully Paid,160996,Short Term,741,772464,17702.3,10.2,NA,14,0,118674,754996,0,0
77498e93-54d3-46d4-b416-863dae528f4f,b8695437-cd95-4787-9738-37c146fb6452,Fully Paid,392436,Long Term,736,1035595,13799.32,14,NA,5,0,264157,804892,0,0
31f659b7-081d-44f0-b977-dc479cdeb45b,c8bb9e2c-b1dd-42e3-8d61-d05002492f7a,Charged Off,172436,Short Term,,,10852.23,10.1,NA,8,0,173185,486750,0,0
1d4f3abc-821f-4adb-a4a6-b1629075b1ce,8d6ce848-ef40-4b26-833c-6e632bdd413f,Fully Paid,529166,Long Term,743,5065115,62469.91,17.3,5,13,0,81738,901472,0,0
9ec72e42-2a8c-4a95-8249-0fc8883b08a7,6dce7975-a4ea-48c3-8390-4b6bb3c0fe90,Fully Paid,105468,Short Term,707,1555891,41361.1,16.5,NA,28,1,312759,522566,1,0
b58e30b1-347e-4f3c-830b-b337635dab22,ff421140-ada3-46f1-b4fd-a42b2e3f0b56,Fully Paid,182842,Short Term,717,464455,1226.83,22.3,NA,5,4,40280,129206,1,3
fde1e9a1-c301-4670-98d0-106f276ee5cd,d9cab486-9146-4275-9b2e-220e448e0117,Fully Paid,335786,Long Term,,,20081.48,16.2,22,15,2,225359,355036,0,0
651dcfb5-1daa-47a6-a253-15f0f35738b4,dfda8cc1-b1f4-4928-969d-87463d6dc834,Fully Paid,628694,Short Term,719,1209692,31451.84,31.8,NA,18,0,547428,1030678,0,0
452c7eea-63df-4a60-94bb-156c0d753454,0d0ef5a2-8adc-411f-9b20-18f67b6b51e5,Charged Off,260414,Short Term,7040,730930,9867.46,32.8,NA,4,0,206150,243100,0,0
1b2fc1aa-1dcb-48ec-9e5e-f1f2eebe2e39,a553d2b0-c7bb-4288-a1af-03084f07a284,Charged Off,200200,Short Term,,,11760.62,15.7,9,14,0,144305,616616,0,0
79bef3db-c8b1-45e5-9238-dfe2289ece9b,f87c1a33-fb17-48d0-9119-ec11a3d44eee,Fully Paid,345642,Short Term,704,753312,12806.38,14.5,NA,8,0,222908,337832,0,0
c7390901-588c-460a-a67d-5611425b3f58,ee034e8e-5989-4f42-8477-13e8de4cabb3,Fully Paid,100276,Short Term,704,577296,9525.46,12.5,NA,9,1,54511,104676,1,0
8d9041d1-271f-4aca-8a8a-556f3962e45f,95f855af-6c81-4b3e-ab01-6df97359dcc8,Fully Paid,190916,Short Term,741,824372,8449.87,12.2,68,8,0,151620,873488,0,0
4c615466-25b7-4cbd-b5f3-5c3ece6bc8b0,f3e3de52-6a06-4328-8a46-f9e1370db480,Fully Paid,99999999,Short Term,722,1079181,17896.48,25.4,5,7,1,110219,607772,0,1
d6cb9627-c95c-4e3e-94d6-53f207604530,5a4eac09-333c-4a29-96cc-dfc0261e7968,Fully Paid,99999999,Short Term,735,1194378,9475.49,35.3,55,13,2,106248,269764,2,0
594574b0-12e9-4f6f-b38c-6dd9246170b4,ce7e1426-da9d-491f-898c-c5e7c7735fab,Fully Paid,442508,Long Term,722,1433132,21496.79,14.8,NA,13,0,818862,1153482,0,0
54a9e917-2e9e-40a0-8df8-17fce4a3c0a0,f8ada6fc-1207-422f-9d6a-0875415d39bc,Fully Paid,215512,Short Term,729,670054,19319.58,17.7,NA,16,0,469414,779812,0,0
4690ec2f-0d43-4229-98d3-2a37a9f520ff,977e2646-0561-4c93-8c6e-6b34a28651ee,Fully Paid,99999999,Short Term,727,576270,10372.86,14.7,51,12,0,102220,155716,0,0
4010fa92-415e-4828-a5e3-7e5b18dd94ad,974726bc-1e64-453b-88ed-d443bf05f8b5,Charged Off,398068,Long Term,679,859446,22417.15,27.4,NA,16,0,603079,1227270,0,0
9c5193c7-7ad9-4e5c-8c73-6ee6672fd6c9,963036a6-4b23-4cc4-8b26-f4e278766ff6,Charged Off,240856,Long Term,606,577809,6163.22,5.6,NA,4,0,152969,216260,0,0
84358043-30b6-4984-aa7e-c6926fbf0941,f5aac508-c74c-447f-a715-77bad8c44530,Fully Paid,97504,Short Term,705,714761,11436.29,18.7,22,5,0,12027,15158,0,0
30f8c065-b942-4afd-90c5-7cbed70c65da,2b6479e3-94cb-410a-9dec-718040e81fe9,Fully Paid,199738,Short Term,745,632510,10805.49,11.8,64,14,0,88540,330682,0,0
589c12c1-c84f-4ca8-8740-a6324627b455,18697962-eccc-4a0e-a022-a07dd04ad8f6,Fully Paid,561066,Long Term,,,26204.42,15.6,NA,12,0,859028,1454178,0,0
edad0517-8b32-4088-9fe4-845403694d3b,a8f0ce56-d17a-4742-bd36-ef6794eaa12f,Fully Paid,390764,Long Term,736,1406190,19803.89,17.5,22,6,0,262238,325820,0,0
ae0a3b45-9f96-4a8b-b137-dc218c1537fb,58da473e-bfa0-4e88-9c3a-e35c84fdf124,Fully Paid,81136,Short Term,,,45369.72,16.8,NA,28,0,575301,1148510,0,0
0715fa39-3f96-4e2e-aefa-6ed775b3474c,c3136419-5766-4979-b3a8-5adcc213355e,Fully Paid,331694,Short Term,751,1680531,25207.87,23.8,18,19,0,347225,2297394,0,0
fdaecdec-a784-475c-9b33-00bd0ff56f92,adb251a8-7d40-4732-a172-02119dcd982b,Fully Paid,548570,Short Term,742,1231789,17183.41,41.6,NA,9,0,455259,729102,0,0
76f59e2e-3e4a-4afd-93bf-8b73560e1dfb,2c572519-9d92-4536-9fe1-deb7cdb38934,Charged Off,402292,Short Term,,,20741.35,11.5,NA,14,0,318231,391160,0,0
e7df3376-26e9-4211-ad7e-b3cda3900fa6,d342f30b-71df-4c79-91ab-3b4477e72abc,Fully Paid,112222,Short Term,,,7598.48,16.9,71,4,0,25498,62810,0,0
ce89551a-fec4-4805-ade0-d1bc117e7589,6be22265-7b2c-4ab7-8a6b-28da4ae3c420,Charged Off,492162,Long Term,742,969418,7286.88,21.6,NA,9,0,105488,467940,0,0
503f01e2-c3c4-4b10-886e-f15de57b6f1a,27a17610-1d8c-48a7-b0db-2d81a4fa099a,Fully Paid,344388,Long Term,,,16904.11,14.1,49,18,0,279870,654654,0,0
d70f149d-3975-47ad-a156-b453d35ca9cc,169e084d-06f3-466c-96f2-a1dec6ad7576,Fully Paid,220638,Short Term,742,1429142,14886.88,21.5,30,7,0,176662,280214,0,0
d4a90515-60f2-4b80-a024-3f2ec49bb91a,6836ae13-4bab-42ca-97cb-4460a8effb38,Charged Off,516230,Long Term,6560,1523249,10789.72,15.1,NA,5,0,142766,202070,0,0
2849d020-b6cc-4d14-86c3-ef5dbe62aebc,31d9f992-1d0c-4a6f-b859-22c072f2984b,Fully Paid,410542,Short Term,731,709118,9159.52,15.3,NA,9,0,294158,1028984,0,0
5821ca85-1205-407b-a243-08fb5ed9c150,6f73420a-26ff-4877-8d3f-fdf7a0a72e8a,Fully Paid,149556,Short Term,751,1419300,4198.81,32.7,NA,7,0,204212,492602,0,0
8370abbb-8400-42d1-98c1-db606284c795,e1c52d96-1d75-48e5-9e92-63fb511b57b6,Fully Paid,152702,Short Term,744,1224512,20204.22,21,NA,8,1,222224,611182,1,0
9c937ffa-0323-4282-bb82-e773c6555985,9f5a7dff-c3ac-43f1-a127-f052c50062d5,Fully Paid,220528,Short Term,702,956080,15377.08,17.7,32,14,0,197258,669790,0,0
95ff60fe-4bcf-41d7-b205-b3ac7a307e83,dd455ed9-606b-4d69-a9ef-7457d8464ffc,Fully Paid,245366,Short Term,741,1541128,5471.05,17.4,68,11,0,79439,243364,0,0
472fc9d3-5bc8-43a2-8c59-4dbfefb8eaaf,19f8a837-a691-4c0e-aada-19d61274572b,Fully Paid,133364,Short Term,739,858306,5650.6,9,NA,7,0,158821,477664,0,0
9b5a864e-a819-4a73-89be-23d63eb79f78,5a4830d6-ac66-4adc-8ef1-f65c8b257728,Fully Paid,216392,Long Term,,,13876.08,11.8,78,11,0,121657,497794,0,0
2cd27d01-1652-498a-a88a-29ad56d5c84b,e064f916-c161-42cd-bf1f-bdafd2f333ad,Fully Paid,196130,Short Term,717,1242695,14394.4,17.8,18,18,0,81624,421938,0,0
7bf953ef-be3c-4a14-987d-a494603fefed,9417f9c4-9941-42e4-a647-270292ad79ca,Fully Paid,651222,Short Term,728,2174683,23559.24,18.2,NA,9,0,719967,1000780,0,0
6d2a9ae8-0303-4f4b-b4e4-0e0b7bf1ce9d,1ce8c6ec-bb78-47ac-bf3c-8eb23e1d2913,Fully Paid,182182,Short Term,,,11687.66,13.5,81,13,0,149055,455378,0,0
bb420784-e225-4468-baf9-76e4301afa1e,c4e564b3-a88b-4f1a-bb32-628434c6f54f,Fully Paid,775852,Short Term,,,35608.66,24.7,24,15,0,690992,1094522,0,0
3812ebd7-4d54-4e83-a0f9-0f6ba6dd1055,ef3102df-b6af-4cc1-ade4-2616924a2527,Fully Paid,446732,Long Term,,,24692.02,23.4,NA,12,0,554097,770242,0,0
5d820865-bafc-4105-8e0e-1e505c86290f,1a43ffc2-d6f5-4734-bb0c-52287be5c9b2,Fully Paid,86988,Short Term,716,1183358,3510.63,15.9,66,7,0,164046,284790,0,0
9882e553-8333-4d28-9450-ad30eaf20b1f,93275786-b301-4a3b-bdeb-dd3ecbb6719e,Charged Off,156090,Short Term,744,510302,4294.95,15.8,NA,6,0,44973,109142,0,0
700d72b2-8f86-469a-b3d7-20df42c815b6,55bc0fbe-6906-49f9-acd0-95c2c8aa0c67,Fully Paid,181654,Short Term,721,659547,8629.23,13.3,NA,10,0,137902,431552,0,0
1354c7dd-e966-4587-bded-b70ce63aae69,6681ff41-f6c4-424b-b394-635adb8aa96b,Fully Paid,456016,Long Term,709,1127916,30735.73,9.7,NA,18,0,226176,409222,0,0
14f8d71f-5d19-4cac-ab11-4ce51467bd59,f2ce8701-8e04-4e4f-9ff8-fcbf5a972988,Fully Paid,217140,Short Term,745,1462734,13042.74,15.5,16,8,0,46721,540892,0,0
e873d980-7887-4ea0-a5cc-31c70d50fadd,9ecf6ae9-5c49-49f1-8695-252ee24f84e5,Fully Paid,67320,Short Term,726,1162686,12305.16,14,36,9,0,89775,267234,0,0
d217b864-97fa-4dbc-985d-734e7a99d042,1f4e0b66-896f-4ef7-bdea-e635af4e15c2,Fully Paid,107800,Short Term,721,744724,13094.61,15.7,20,10,0,262428,517638,0,0
f7d265ba-20f4-491b-a029-53c98ae1ea3e,24cd04dd-4292-4e80-a57b-99ad50249963,Fully Paid,278894,Short Term,,,13692.73,17.5,NA,8,1,184566,223102,1,0
b8e8ae74-aa0a-4715-9966-27bd23fc18e9,0d96c2dd-c621-46b3-8060-0256f275f5b3,Fully Paid,590546,Long Term,716,1267433,10128.9,25.6,9,8,0,472036,583924,0,0
10255c8c-594e-4be1-8d60-1e3cb7fcf87a,6b5a1169-5715-46a8-8de6-1c26b4d7717a,Fully Paid,134420,Short Term,720,870732,7328.68,5.2,NA,4,0,79059,214896,0,0
e1eb58e8-b278-498c-9948-b74fc3f1f217,2d3adbeb-65cd-419a-9eb9-7880a9713903,Fully Paid,99999999,Short Term,727,1602897,29386.16,19.6,NA,14,1,41382,250822,1,0
a3de7ecc-e78c-4c9d-bd15-cc9fbfed39b8,8ff2f21f-f174-46d8-85ce-21aa64cec8ba,Fully Paid,216348,Short Term,714,1532141,29749.06,11.9,29,15,1,88426,283646,1,0
d3d1be55-32ef-4d43-9da3-c4e4117d896f,6341880e-a160-4a98-ad81-444207515173,Fully Paid,158092,Short Term,,,8320.48,8.7,NA,7,0,143051,347226,0,0
acea4ba2-c77b-4856-aaff-d77b5a0df3d9,0c4c3bef-89ae-4b09-b122-4bc55af39889,Fully Paid,431772,Short Term,737,1318562,11427.55,12.6,NA,15,0,411920,794926,0,0
fde5b206-6ab4-4251-829d-5a57f35c386e,4d293098-8c82-4dc8-8e5a-31800b890e0e,Fully Paid,774312,Long Term,668,1432980,27465.45,16,16,14,0,700549,962258,0,0
ff6f601c-c017-4645-b144-e91fa65e3d11,f0224d65-1dc4-4890-afb8-b6cefa07ff0c,Fully Paid,353254,Short Term,,,37860.54,41.7,30,16,0,189354,530860,0,0
f995bad3-5c7c-4294-af71-8ebffc243e0b,5444fe61-50d4-4006-a0eb-e560150af879,Fully Paid,224092,Short Term,,,15583.04,11.7,NA,7,0,171399,242022,0,0
ae903e0a-c33f-4f73-9819-597773199b39,afd8735d-5af0-4698-bcd8-d49a663de9e3,Charged Off,410454,Long Term,659,1373377,31702.26,32.5,8,17,0,314621,752664,0,0
0feb4589-cc9d-4bf5-9e3f-f738d749b37a,0d9cc868-74ca-4383-a3fe-080546465b32,Fully Paid,111958,Short Term,733,611078,14411.5,14.5,NA,14,0,208183,541684,0,0
2e3f57e9-1a18-4629-af49-bc4258a8d492,107eedd5-0eb8-4395-bef0-b9d4255b4322,Fully Paid,739860,Long Term,698,1901710,23929.74,25.6,44,13,0,171684,422972,0,0
11260805-59a2-43b4-a105-1395c99d1582,98f57a02-fd48-48de-8d45-d7354d8f0641,Fully Paid,171996,Short Term,744,705546,4662.41,12.9,NA,11,0,183635,301202,0,0
e88d4326-3d19-4555-80b6-dfb00099352c,83a4765e-93da-4d3b-82a5-f6d3a37402d9,Fully Paid,99999999,Short Term,748,1241308,22757.25,16.6,NA,11,1,152000,488862,1,0
a5357e09-6c62-4845-a268-9d705f4afb1e,e6127937-d99d-40f2-b95e-1e7799265631,Fully Paid,99999999,Long Term,726,784909,16810.25,10.9,NA,17,0,173983,255332,0,0
4603775a-b8f8-4806-a629-402912f2c0eb,20066e8c-b8c4-45f9-a056-f8ccb854de7d,Fully Paid,650364,Short Term,724,2153099,7769.1,6.7,26,7,0,169727,627858,0,0
48bd34cd-6c95-4bf5-bbcc-180be659c0e2,b847b82f-7645-4e21-8a24-ee730929d4eb,Fully Paid,44484,Short Term,744,1728981,6008.18,19.7,13,9,0,143583,377850,0,0
4736a4a4-c530-4c54-84a9-d865b4930ef3,72b5bf8f-05c6-4bed-bdb7-f5027e0420be,Fully Paid,261976,Long Term,670,810711,11079.66,13,62,16,0,171589,831292,0,0
a348cb7d-3baf-4d7f-ac61-28afc270d877,8cabc816-d4ee-4613-a585-4f86e6d96111,Fully Paid,343552,Short Term,737,1112640,20769.28,14.9,NA,10,0,533577,758098,0,0
39e7bfcd-fb75-4f5c-931d-0fb99564b352,bd2e9e63-c47b-4364-9cfe-55bbbe0a9baa,Fully Paid,44550,Short Term,727,1307884,20817.16,31.6,23,10,0,84417,178046,0,0
b3c98f24-01bb-4f9c-af4f-03ffab79ed2f,ee75c172-8042-46b6-84bc-50b34277d171,Charged Off,258302,Long Term,6730,1115376,17939.04,8,58,23,0,123576,318692,0,0
1b78fba9-383c-4d41-8242-6242e7f7ea03,289b89fd-bffb-4f35-b67b-e019964778ec,Fully Paid,154154,Short Term,,,2662.09,9,7,8,0,50692,180576,0,0
34deb0b7-d709-40b6-84a1-24f66b34ce6f,c7d289b5-5256-4e20-945e-aae96bc6bff8,Charged Off,445412,Long Term,,,14545.45,9.9,NA,5,0,224637,298276,0,0
4d0ada7a-e60d-464c-998b-b692f009a77b,f6d450ec-42cf-4415-a8e1-51348d1b3931,Fully Paid,174372,Short Term,740,790571,3030.5,13.8,NA,10,1,107464,486068,1,0
4372de4a-a358-4c97-930b-82198727fe70,102fc065-ddde-428e-bdbf-51fd480522c2,Fully Paid,441408,Short Term,,,19894.71,18.9,41,13,0,295108,436942,0,0
72dab06e-0b7d-4ac1-82f3-73d12b8ae871,ecf9f170-bea2-4886-845a-51b35f6b6323,Fully Paid,216722,Short Term,747,842270,8071.58,14.2,NA,8,0,426626,1148818,0,0
cf47d762-4c2f-4925-b49d-b8131e724ab5,3765791a-8aea-4a50-81d8-a692a26a0447,Fully Paid,443564,Short Term,739,2011169,23128.32,12.2,2,17,0,358758,822558,0,0
bbf5c990-959e-4aad-84e1-487cc3f5b105,cbb890b2-a67d-4426-94a9-b232216e842d,Fully Paid,65670,Short Term,671,831820,13655.68,15.7,NA,13,0,86146,282568,0,0
ed365780-e37f-400e-9d7e-8e634e147fdf,fca11dd2-7889-417c-b845-3c1b53271585,Fully Paid,214896,Short Term,,,9257.18,14.7,NA,10,1,132411,357368,1,0
4795c1ce-0d77-400a-b370-0ffc7b688a0d,02a9a103-ce6d-4d24-ad1d-1e68074a0e75,Fully Paid,134024,Short Term,715,2025533,28694.94,26.2,37,17,1,313215,690822,1,0
03a120b2-9a58-42b0-ae2c-633e76ee848e,5aad6e02-14fc-4d19-86d9-155d476909c0,Fully Paid,67276,Short Term,,,12899.48,29.1,NA,3,0,37620,56034,0,0
e7f0600f-614f-4e47-b398-245a769bcd24,858b3c70-499c-48a1-a4c2-e0ef5f805d5e,Fully Paid,349536,Long Term,,,7546.42,21.9,NA,23,0,350664,441342,0,0
bd3d4ee2-c12c-4d07-807a-68cfb9fe42b4,54b2b094-4f35-4405-90a6-9f300b0c481e,Fully Paid,111782,Long Term,740,1930780,16894.42,33.3,NA,6,0,340252,521158,0,0
4638e6e5-41e1-4311-a2c7-8bc7fa71a6a3,5d0c4e10-0bf6-4b3c-88d2-c7b37c220f09,Fully Paid,67606,Short Term,747,1984892,26134.5,26.7,NA,13,0,528314,1435984,0,0
77cd62ad-a148-4456-891d-ed67c6680f25,f23871b1-3157-408a-b785-98be130040ed,Fully Paid,157278,Short Term,733,1688207,20258.56,18.7,26,13,0,82859,265034,0,0
6dd379d2-12c0-415d-aac5-dceb351479ec,d0655555-f9a2-42a6-9648-c82cbdcf3a41,Fully Paid,99999999,Short Term,739,811319,4130.98,13.5,25,6,0,86602,527758,0,0
0fe2f8eb-a151-4eb1-833f-f44fe53ce92a,6bf83187-78f3-4fc6-8c18-94c9454e2925,Fully Paid,99999999,Short Term,744,1972067,8512.76,10.5,NA,6,0,397803,837496,0,0
ffd4622c-f8f2-4e3d-8b3f-0faf07e42b09,a119c83a-2682-4ab9-878a-20d1637df1ff,Fully Paid,215842,Short Term,676,768664,13131.28,18.1,44,9,0,80427,173404,0,0
18861bb1-9d11-4022-9c68-7978ae0ae7fd,0b1e2cfc-f855-4226-a933-be7c0253dda6,Fully Paid,421762,Short Term,747,2080063,8008.31,14.5,NA,8,0,299364,729740,0,0
305ffd2c-1d3e-4736-be20-292b7107475d,73f08833-e922-4ed7-8dd8-c94ed2487b6f,Fully Paid,282546,Short Term,652,1220066,17894.01,21.9,NA,17,1,141417,376420,1,0
691b2569-99e8-4c09-ad5f-ad106bdf8b3d,45c04ce0-c922-43eb-9639-4ea8e7ff64b4,Fully Paid,534380,Long Term,745,2115289,23444.48,20.5,NA,14,0,997272,2186976,0,0
cd4d5d96-24c4-46ce-819b-f54ac8911147,2e80294f-3f1b-485b-b8fe-077e825414df,Fully Paid,146322,Short Term,713,816221,14828.17,13.4,8,15,0,197562,545952,0,0
0a409641-3cd1-46bd-adbb-298bcd0b50ba,f7d74e42-d3a7-4ed1-b555-65d363f6b4b4,Fully Paid,111738,Short Term,743,694735,712.12,17.7,NA,3,0,35017,67034,0,0
0f8b1a60-df2f-4588-baa7-99a704474904,642d4337-ce60-4c4f-9308-4b4a5048537f,Fully Paid,447524,Short Term,727,2125739,28874.68,22.6,NA,11,0,733894,953744,0,0
d5002005-043f-499a-921b-e0a3ab0dc23d,c80e8f5e-d99c-4a0f-b393-dcbf59c3dcc3,Fully Paid,86086,Short Term,730,1003732,15357.13,15,NA,13,0,160341,305866,0,0
908d2234-0ec8-4041-b8ce-dadff7d87ec0,f6bafc12-ebf7-4fb9-bfb5-d7cdf4b02164,Fully Paid,112266,Short Term,,,14201.93,32,8,10,0,101061,433444,0,0
66f73bb6-a467-4be9-b432-3a2dd72729d7,bd952c4a-f2ee-41f0-b91e-41001dd0e316,Fully Paid,440704,Long Term,729,1332128,21647.08,27.5,37,10,0,263606,944988,0,0
db1696ed-a737-45c9-be7a-57d574a9d1cd,04d21cc9-4e3a-4529-901a-31f6ee89720d,Fully Paid,223102,Short Term,,,19141.74,14.5,NA,9,0,191083,279004,0,0
596a214c-1db8-4ff6-826b-ff8025a8cf7d,d9e00c9e-69ad-4e95-bd1b-cffee0a0caaf,Fully Paid,383350,Short Term,709,993225,17000.63,16.8,NA,7,0,333564,387794,0,0
29ccda9e-b728-4325-bd51-941668a365f7,4d0fcd2e-4ec3-46a9-bc15-f109289cd404,Fully Paid,88682,Short Term,731,765852,12445.19,9.1,NA,15,0,230375,922988,0,0
e921c344-ed0a-449c-b778-6d17fac7d0da,32037124-b050-4a8b-8fa5-da39a26c3a5f,Fully Paid,153208,Short Term,735,1512096,13860.88,12.5,NA,6,0,132354,207944,0,0
916d8843-9415-45a8-aff9-68019ae740b3,6c511087-27a2-475d-8f35-037a680e1b35,Charged Off,625812,Long Term,738,1204125,16456.28,19.9,NA,14,0,541177,1693560,0,0
0478ca0c-a80f-41a0-9879-8cad8eb97502,031a7dd8-86c8-419b-aa2f-0095ba1bdf4e,Fully Paid,201300,Short Term,742,880878,10585.09,16.9,25,9,0,4617,100848,0,0
94ddacd4-6ea3-4ccf-bc1b-89477affc472,b611941d-7e50-4487-9bcf-98a4b93ffbd0,Fully Paid,109626,Short Term,725,1287611,20172.49,22.2,12,10,0,398525,591602,0,0
e956ad6a-4cfe-47a0-9f4b-805e690195a1,38e8729c-80c9-4144-9a16-3129f7218518,Fully Paid,213092,Short Term,740,615733,4484.76,16,NA,6,1,135299,188738,1,0
e8bbb10e-ab81-4876-9c63-d2aa99054d2d,e42bd2dc-8b2a-455f-af39-367920c68951,Fully Paid,99999999,Short Term,710,1124496,19303.81,13.5,30,12,0,54378,179872,0,0
71a9e575-7c72-49f5-b7b7-703deffe9786,d31e38df-7a85-45e4-9289-b7296a8e0182,Fully Paid,334488,Short Term,702,731823,13965.57,14.6,NA,12,0,180291,584782,0,0
8baac2dd-fc19-427d-88ae-9e4b51647de9,e93a3043-9fa1-4822-bc4b-c91b40edf0a7,Charged Off,450780,Short Term,737,778620,12522.71,21.5,NA,7,0,391191,531652,0,0
68fbd90f-fea7-4caa-bd2a-646a0315aad5,9e71bdfa-a92a-476b-90ea-f11d4cbc5836,Fully Paid,426338,Long Term,689,920474,16031.63,14.8,33,13,0,404757,635052,0,0
1aaa8651-f58f-462e-8721-2f6d186b3605,d1f31d90-0f3c-4057-b098-a722bdb0caad,Fully Paid,152262,Short Term,748,2817795,34518.06,17.8,NA,11,0,482334,1326578,0,0
a5af373f-7e78-4799-8a36-a4bf3d3d030d,ffc694b4-86f7-40dc-9f50-ff7777eb5c4b,Fully Paid,99999999,Short Term,737,1633582,28587.59,14.3,NA,16,0,935408,1186306,0,0
d65bdde7-81d8-4571-965c-004ddcc7f703,94926630-04e4-4d19-abd4-0f3fecd3f7cd,Fully Paid,179388,Short Term,,,10830.57,9.9,NA,9,0,218538,304502,0,0
e948b4b8-9155-41b3-9d3d-800b1742b6a5,aa9d76ac-c81e-49d1-ac6e-207da09bcf41,Fully Paid,158378,Short Term,708,981901,14319.35,17.2,31,7,0,214244,283844,0,0
7b4dc76e-1732-477c-8e5e-544fcfca88a2,fbf768f9-95a8-459c-8781-af04a47f034e,Fully Paid,701118,Short Term,732,1400699,22994.75,29.5,25,9,0,379563,1285086,0,0
4fa850ac-7d9b-4ce3-9172-ea5e9c376cb0,e15b0d0a-6590-41d2-af6f-9e6c4e2265d0,Fully Paid,205590,Short Term,711,758860,14291.8,18.5,12,12,0,133361,207284,0,0
ecda2c3a-81be-4aa7-b34b-c1e6933ef4fc,e41ca004-041f-4b17-9f9c-4f8a8fd949b9,Charged Off,450384,Long Term,665,1361388,28135.39,20.1,NA,8,1,308028,576180,1,0
72e9ed38-3357-46eb-9681-546c9ceba256,43280cb3-0853-4373-913c-532cfdca322e,Charged Off,702592,Short Term,,,6826.32,24.3,67,7,0,109934,315876,0,0
57752625-0337-4ded-aa82-6ffca84dd532,b5ad4378-a22f-41d2-8470-fa83717af02f,Fully Paid,135124,Short Term,,,20485.23,16.8,NA,10,0,120726,337656,0,0
28f4d98c-71a1-4e9e-b9aa-6185ae14eac1,c6a2ccac-8928-406a-ab1a-274afed3db0e,Fully Paid,388234,Long Term,652,931380,13427.3,28.3,NA,12,0,213009,1131372,0,0
e22c7b4a-b086-4b36-b2b4-d22e950a9f10,e6592662-ae90-4f35-9ee1-b453c1dbffcb,Charged Off,308528,Long Term,7260,1427432,19745.94,15.8,54,21,1,159448,341264,1,0
606d823d-cff9-400a-b921-5cab66bd0edd,6da3d13b-9129-40fa-851a-ae7c0bcdfe36,Fully Paid,374660,Short Term,742,1625013,20312.71,16.6,22,17,0,403541,701602,0,0
f82b9614-ed03-42ab-b31c-8233664e6865,f68eec08-ec84-45d3-a536-de515ad70011,Fully Paid,525382,Short Term,,,19614.08,19.8,NA,17,0,235391,409860,0,0
5d94bd44-59a1-4b23-be93-1dff913af29d,15d2ce26-8cc1-40a4-a40c-f8e3cfa07b2e,Fully Paid,225170,Short Term,724,661181,7052.61,15,60,4,0,388968,832502,0,0
39e555a9-5898-488c-9597-6d4da9174b4e,75d9e2e4-6573-4383-bb41-3f83336707da,Fully Paid,266112,Short Term,740,2901528,26839.21,33,NA,14,0,665019,945956,0,0
85c711cd-a5ff-4d9c-bd56-f279da21504e,ea742043-70cd-483b-8210-f88b109d4c52,Charged Off,762454,Long Term,700,1599173,39179.71,32.5,NA,14,0,1246932,1633280,0,0
d554cca7-fd97-4546-b527-706b0edea5b9,71d0f880-3c97-4dc0-a7f4-8bb0c1a318d1,Fully Paid,53834,Short Term,751,892753,5765.74,17.9,NA,6,0,24453,114180,0,0
6a6a7320-2419-4b92-8477-e4e14aa36ae0,07ff5ed4-01bb-4a50-9309-493eab2626cc,Fully Paid,99999999,Long Term,693,1822898,37217.39,21.6,7,15,0,1336289,1672748,0,0
bc1de356-28a3-47e1-a837-b42089449f86,c7650f7d-7d4d-4204-a7e1-94a21fd667aa,Fully Paid,155672,Short Term,,,7890.13,16.9,26,6,0,69939,95612,0,0
